
 Lista de Imóveis da Caixa;;Data de geração:;10/06/2024;;;;;;;
 1160241570471 ;SP ;SAO PAULO ;VILA MONTE ALEGRE ;RUA DOS DEMOCRATAS, N. 655, Apto 58, BL 01 ;195.000,00;325.000,00;40.00;Apartamento, 0.00 de área total, 35.66 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1160241570471
 10138107 ;SP ;SAO PAULO ;FERREIRA ;RUA DOUTOR ARTUR IMBASSAI, N. 20 ;1.378.830,00;2.229.400,00;38.16;Prédio, 0.00 de área total, 430.00 de área privativa, 413.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10138107
 8555537922620 ;SP ;SAO PAULO ;CIDADE POPULAR ;R RAPOSO DA FONSECA, N. 1044, Apto 12, BL 10 ;105.143,20;167.000,00;37.04;Apartamento, 0.00 de área total, 38.72 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537922620
 1444407169710 ;SP ;SAO PAULO ;JARDIM DOM JOSE ;TRAVESSA ANTONIO CIRULLO, N. 6, ANTIGA TRAVESSA CHAPADAO ;189.282,01;293.006,21;35.41;Casa, 0.00 de área total, 108.00 de área privativa, 350.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407169710
 1444403486257 ;SP ;SAO PAULO ;CONJUNTO HABITACIONA ;RUA R CACHOEIRA ACARA, N. 70, LOTE 7, QUADRA 6J ;216.410,00;335.000,00;35.40;Casa, 150.00 de área total, 24.00 de área privativa, 101.43 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403486257
 1444403525503 ;SP ;SAO PAULO ;  ;RUA SANTA CLARA DOESTE (ANTIGA RUA 37), N. 124, 7220 ;197.030,00;305.000,00;35.40;Casa, 64.00 de área total, 64.00 de área privativa, 105.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403525503
 1444405088488 ;SP ;SAO PAULO ;VILA AURORA ZONA NOR ;RUA FRANCISCO AUGUSTO, N. 55, Apto 112, BLOCO B 11 ANDAR ;545.870,00;845.000,00;35.40;Apartamento, 238.21 de área total, 160.83 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, WC Emp, 1 sala(s), 1 lavabo(s), DCE, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405088488
 1444410554718 ;SP ;SAO PAULO ;JD MARIA VIRGINIA ;RUA FRANCISCO DE HOLANDA, N. 59, QD 266, LT 06 ;355.300,00;550.000,00;35.40;Casa, 0.00 de área total, 138.05 de área privativa, 140.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444410554718
 1444407877439 ;SP ;SAO PAULO ;CIDADE ANTONIO ESTEVAO DE CARVALHO ;PRACA JANDAIRA, N. 35, CASA B ;156.332,00;242.000,00;35.40;Casa, 84.57 de área total, 43.86 de área privativa, 23.33 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407877439
 1444401365266 ;SP ;SAO PAULO ;JARDIM TREMEMBE ;RUA R IRINEO VARONI, N. 179, 179,, N. 179 ;258.400,00;400.000,00;35.40;Casa, 130.00 de área total, 130.00 de área privativa, 175.00 de área do terreno,  2 qto(s), WC Emp, 1 sala(s), DCE, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444401365266
 1444405828015 ;SP ;SAO PAULO ;JARDIM NOVO PARELHEIROS ;RUA MANOEL NOBREGA DE ALBUQUERQUE, N. 165 ;226.100,00;350.000,00;35.40;Casa, 0.00 de área total, 70.00 de área privativa, 540.00 de área do terreno,  2 qto(s), a.serv, WC, WC Emp, 1 sala(s), 1 lavabo(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405828015
 1444404113403 ;SP ;SAO PAULO ;JARDIM CLARICE ;RUA SEBASTIAO SOARES, N. 32, QD A LT 03 ;361.760,00;560.000,00;35.40;Casa, 0.00 de área total, 182.00 de área privativa, 250.00 de área do terreno,  4 qto(s), a.serv, WC, WC Emp, 1 sala(s), 1 lavabo(s), DCE, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404113403
 1444408183090 ;SP ;SAO PAULO ;VILA SANTANA ;RUA JAGUARUNA N 116 CASA 53, N. 116, CASA ;186.048,00;288.000,00;35.40;Casa, 0.00 de área total, 48.97 de área privativa, 30.89 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, Terraco, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408183090
 1555512145975 ;SP ;SAO PAULO ;VILA MARIA ;RUA SARGENTO AGOSTINHO FERREIRA, N. 624, RESIDENCIA 02 - 624, 624-A E 630 ;678.300,00;1.050.000,00;35.40;Casa, 0.00 de área total, 104.48 de área privativa, 101.27 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555512145975
 1555522601647 ;SP ;SAO PAULO ;VILA INDEPENDENCIA ;RUA ORLANDO CALIXTO, N. 92, Apto 3162, TORRE 03 ;587.860,00;910.000,00;35.40;Apartamento, 0.00 de área total, 146.68 de área privativa, 0.00 de área do terreno, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555522601647
 1444402616734 ;SP ;SAO PAULO ;VILA MEDEIROS ;RUA T DANCA DA CANOA N 22, N. 22, PREDIO ;271.320,00;420.000,00;35.40;Prédio, 0.00 de área total, 120.00 de área privativa, 106.60 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402616734
 1444402070774 ;SP ;SAO PAULO ;SACOMA ;R IZONZO, N. 376 ;392.768,00;608.000,00;35.40;Casa, 0.00 de área total, 145.00 de área privativa, 75.60 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, Terraco, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402070774
 1555520533709 ;SP ;SAO PAULO ;SOCORRO ;RUA DALVA APARECIDA DE CAMARGO, N. 60 ;510.340,00;790.000,00;35.40;Casa, 0.00 de área total, 124.00 de área privativa, 68.80 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555520533709
 1444402645815 ;SP ;SAO PAULO ;TATUAPE ;RUA FELISBINA FERREIRA, N. 280, Apto 56, 5PAV BL B3 TR PISANI ;245.480,00;380.000,00;35.40;Apartamento, 99.48 de área total, 60.33 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402645815
 1415841786088 ;SP ;SAO PAULO ;VILA FORMOSA ;RUA SAO TICIANO, N. 85, Apto 82 ;348.194,00;539.000,00;35.40;Apartamento, 0.00 de área total, 117.83 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1415841786088
 1555526256081 ;SP ;SAO PAULO ;VILA FORMOSA ;RUA DONA VITORIA SPEERS, N. 630 ;1.123.394,00;1.739.000,00;35.40;Casa, 422.33 de área total, 422.33 de área privativa, 274.00 de área do terreno,  2 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555526256081
 1292500003572 ;SP ;SAO PAULO ;SANTANA ;RUA CONSELHEIRO MOREIRA DE BARROS N 566 APARTAMENT, N. 566, Apto 53 ;593.028,00;918.000,00;35.40;Apartamento, 0.00 de área total, 125.40 de área privativa, 0.00 de área do terreno,  3 qto(s), 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1292500003572
 1327100002664 ;SP ;SAO PAULO ;VILA DINORAH ;RUA ADOLFINO DE ARRUDA CASTANHO ANTIGA RUA TRES N, N. 192, LT L QD 5 ;268.090,00;415.000,00;35.40;Casa, 0.00 de área total, 215.00 de área privativa, 115.50 de área do terreno, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1327100002664
 1787700644950 ;SP ;SAO PAULO ;COLONIA ZONA LESTE ;RUA  PROFESSOR HASEGAWA, N. 798, Apto 3, TORRE J ;125.450,00;193.000,00;35.00;Apartamento, 66.32 de área total, 29.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700644950
 10149890 ;SP ;SAO PAULO ;ALTO DA MOOCA ;RUA VALENTIM MAGALHAES, N. 65 ;520.000,00;800.000,00;35.00;Prédio, 0.00 de área total, 112.50 de área privativa, 112.50 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10149890
 8555537624387 ;SP ;SAO PAULO ;BRAS ;AVENIDA AVENIDA RANGEL PESTANA, N. 1119, Apto 804, 8 PAVIMENTO ;155.350,00;239.000,00;35.00;Apartamento, 0.00 de área total, 32.23 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537624387
 8555539650954 ;SP ;SAO PAULO ;GUAIANAZES ;RUA EVALDO CALABREZ N 1023 33 BR DR ORLAND N 1023, N. 1023, Apto 33, BL B ;134.550,00;207.000,00;35.00;Apartamento, 46.00 de área total, 43.58 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539650954
 8787708036426 ;SP ;SAO PAULO ;GUAIANAZES ;AVENIDA BENTO GUELFI, N. 1800, Apto B02, TR 02 ;126.100,00;194.000,00;35.00;Apartamento, 71.55 de área total, 49.58 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708036426
 8555539938656 ;SP ;SAO PAULO ;FAZENDA ARICANDUVA ;RUA RUA MOACIR FAGUNDES, N. 98, Apto 104, 10 ANDAR OU 10 PAVIMENTO TORRE 1 ;133.250,00;205.000,00;35.00;Apartamento, 0.00 de área total, 55.37 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539938656
 10147940 ;SP ;SAO PAULO ;VILA SAO FRANCISCO (ZONA SUL) ;RUA MARIO ENZIO PASQUALUCCI, N. 54 ;1.365.000,00;2.100.000,00;35.00;Prédio, 0.00 de área total, 191.25 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10147940
 8555538362963 ;SP ;SAO PAULO ;JARDIM JOAO XXIII ;AV DO VATICANO N 275 32 6, N. 275, Apto 32, BL 06 ;128.364,00;190.000,00;32.44;Apartamento, 80.18 de área total, 38.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538362963
 8023800658186 ;SP ;SAO PAULO ;BELA VISTA ;RUA MAJOR DIOGO N 509 APTO 31, N. 509, Apto 31 ;175.951,86;259.000,00;32.07;Apartamento, 0.00 de área total, 73.19 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8023800658186
 8787712474203 ;SP ;SAO PAULO ;CIDADE SATELITE SANTA BARBARA ;RUA RUA DAS ESTRELAS, N. 920, Apto 103, 1 PAVIMENTO ;116.215,98;168.600,00;31.07;Apartamento, 0.00 de área total, 35.63 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712474203
 8555535715377 ;SP ;SAO PAULO ;JARDIM SAO PAULO ZON ;RUA RUA CUSTODIO PAIVA, N. 205, Apto 13, BL 11 PAV 1 ;124.600,00;178.000,00;30.00;Apartamento, 0.00 de área total, 38.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535715377
 1444401172450 ;SP ;SAO PAULO ;CAPAO REDONDO ;RUA  SOUSANAS, N. 123, LT 46 QD 1 ;240.800,00;344.000,00;30.00;Casa, 150.00 de área total, 150.00 de área privativa, 101.25 de área do terreno,  4 qto(s), WC, 2 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444401172450
 8787705195094 ;SP ;SAO PAULO ;GUAIANAZES ;RUA RUA PEDRA BRANCA DO AMAPARI, N. 139, Apto 414, 4 PAVIMENTO OU 4 ANDAR TORRE 02 ;95.900,00;137.000,00;30.00;Apartamento, 0.00 de área total, 49.58 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705195094
 1444407853092 ;SP ;SAO PAULO ;IMIRIM ;RUA PROFESSORA ROMILDE NOGUEIRA DE SA N 709 APARTA, N. 709, Apto 21, 2 ANDAR ED GENEBRA ;210.000,00;300.000,00;30.00;Apartamento, 0.00 de área total, 42.74 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407853092
 1787700792061 ;SP ;SAO PAULO ;JARDIM PEDRA BRANCA ;RUA JUA MIRIM N 350 1509 A, N. 350, Apto 1509, TORRE A ;119.700,00;171.000,00;30.00;Apartamento, 0.00 de área total, 35.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700792061
 8555533368483 ;SP ;SAO PAULO ;VILA DAMACENO ;RUA RUA JOAQUIM DO REGO MONTEIRO, N. 130, Apto 24, PAV 2 TORRE 10 ;122.500,00;175.000,00;30.00;Apartamento, 0.00 de área total, 38.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555533368483
 1444412430005 ;SP ;SAO PAULO ;JARDIM NOVO PARELHEIROS ;RUA ELOY DOMINGUES DA SILVA, N. 542, LT 542 QD Q ;656.642,00;913.000,00;28.08;Galpão, 0.00 de área total, 100.00 de área privativa, 420.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412430005
 10150659 ;SP ;SAO PAULO ;AGUA BRANCA ;RUA CLELIA, N. 1251, SL 12, TIPO B ;200.293,20;276.000,00;27.43;Sala, 0.00 de área total, 34.58 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10150659
 10150660 ;SP ;SAO PAULO ;AGUA BRANCA ;RUA CLELIA, N. 1251, SL 14 ;208.275,90;287.000,00;27.43;Sala, 0.00 de área total, 34.12 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10150660
 10162698 ;SP ;SAO PAULO ;BELA VISTA ;AVENIDA BRIGADEIRO LUIS ANTONIO, N. 1041, Apto 60 ;731.505,60;1.008.000,00;27.43;Apartamento, 0.00 de área total, 176.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), DCE, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10162698
 10012071 ;SP ;SAO PAULO ;JARDIM MODELO ;RUA GUAJARÁS, N. 89, GUAJARAS X FREIRE BASTOS x THOMAZ C PO ;37.456.279,80;51.614.000,00;27.43;Gleba, 0.00 de área total, 0.00 de área privativa, 23188.86 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10012071
 10168508 ;SP ;SAO PAULO ;VILA NOVA DAS BELEZAS ;RUA ZULMIRA CAVALHEIRO FAUSTINO, N. 81, QD II, LT 05 ;540.646,50;745.000,00;27.43;Casa, 0.00 de área total, 350.00 de área privativa, 250.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10168508
 1444408301875 ;SP ;SAO PAULO ;BRASILANDIA ;RUA OLINTO FRAGA MOREIRA, N. 524, CS 2 ;221.339,99;300.000,00;26.23;Casa, 0.00 de área total, 70.54 de área privativa, 43.10 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408301875
 1787701190910 ;SP ;SAO PAULO ;GUAIANAZES ;RUA PROFESSOR HASEGAWA, N. 914, Apto 34, TORRE N ;142.100,28;192.600,00;26.22;Apartamento, 0.00 de área total, 37.67 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701190910
 1444400419176 ;SP ;SAO PAULO ;GUAIANAZES ;ESTRADA NOSSA SENHORA DA FONTE, N. 62, CS 01 ;208.797,40;283.000,00;26.22;Casa, 157.98 de área total, 87.49 de área privativa, 86.85 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400419176
 1444400222895 ;SP ;SAO PAULO ;JARDIM MODELO ;RUA DESEMBARGADOR GALVAO, N. 70 ;280.364,00;380.000,00;26.22;Casa, 0.00 de área total, 1.24 de área privativa, 150.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400222895
 1444402591553 ;SP ;SAO PAULO ;MORUMBI ;RUA LEONARDO CERVEIRA VARANDAS, N. 50, Apto 11, BL 04 ;811.580,00;1.100.000,00;26.22;Apartamento, 0.00 de área total, 185.96 de área privativa, 0.00 de área do terreno,  4 qto(s), varanda, WC, WC Emp, 1 sala(s), 1 lavabo(s), DCE, cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402591553
 1444400907758 ;SP ;SAO PAULO ;VILA PEREIRA BARRETO ;RUA MAJOR PROCOPIO DE ALMEIDA, N. 80, QD 01, LT B ;811.580,00;1.100.000,00;26.22;Casa, 0.00 de área total, 324.12 de área privativa, 183.30 de área do terreno,  4 qto(s), varanda, a.serv, WC, 1 sala(s), 1 lavabo(s), DCE, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400907758
 1444405477956 ;SP ;SAO PAULO ;VILA PARQUE JABAQUARA ;RUA DAS GRUMIXAMAS, N. 715, Apto 404, 3 PAVIMENTO  4 ANDAR  BLOCO 13 ;289.955,40;393.000,00;26.22;Apartamento, 113.10 de área total, 61.37 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405477956
 1444404352092 ;SP ;SAO PAULO ;REPUBLICA ;RUA SETE DE ABRIL, N. 277, Apto 0, CJ 10C ;216.913,20;294.000,00;26.22;Comercial, 0.00 de área total, 116.00 de área privativa, 0.00 de área do terreno, WC, 1 sala(s).;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404352092
 1444416950097 ;SP ;SAO PAULO ;VILA CARMOSINA ;TRAVESSA EUGENIA FIACRE (ANTIGA PASSAGEM 3), N. 45 ;213.962,00;290.000,00;26.22;Casa, 0.00 de área total, 82.00 de área privativa, 81.50 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416950097
 8444410788296 ;SP ;SAO PAULO ;VILA SANTA CRUZ ;AVENIDA RAIMUNDO PEREIRA DE MAGALHAES, N. 2219, Apto 104, ED DOS SABIAS ;213.224,20;289.000,00;26.22;Apartamento, 63.03 de área total, 43.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410788296
 1444409558497 ;SP ;SAO PAULO ;JARDIM SAO JORGE RAP ;RUA ARTUR FRANCO N 213 CASA 01, N. 213, CASA ;156.000,00;208.000,00;25.00;Casa, 0.00 de área total, 48.37 de área privativa, 43.04 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409558497
 1444415018938 ;SP ;SAO PAULO ;JARDIM VERGUEIRO SAC ;AVENIDA PADRE ARLINDO VIEIRA N 2772 91 BED GRAUNA, N. 2772, Apto 91, APARTAMENTO ;296.250,00;395.000,00;25.00;Apartamento, 0.00 de área total, 66.85 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444415018938
 8787708679343 ;SP ;SAO PAULO ;COLONIA ZONA LESTE ;RUA RUA AGRIMENSOR SUGAYA, N. 1210, Apto 93, 9 PAVIMENTO BL 01 ;159.000,00;212.000,00;25.00;Apartamento, 0.00 de área total, 40.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708679343
 8555537132751 ;SP ;SAO PAULO ;AGUA BRANCA ;RUA TORRES DA BARRA ANTIGA RUA 01 N 409 PAVIMENTO, N. 409, Apto 907, PAV 9 TORRE HARMONIA ;178.500,00;238.000,00;25.00;Apartamento, 0.00 de área total, 30.63 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537132751
 1444406875580 ;SP ;SAO PAULO ;BRAS ;AVENIDA ALCANTARA MACHADO N 3000 31, N. 684, Apto 31, APARTAMENTO ;168.750,00;225.000,00;25.00;Apartamento, 0.00 de área total, 50.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406875580
